st_str,st_ID#,timer,depth_cmd,depth_ft,pitch_cmd,pitch_deg,rud_deg,h_deg,bce_cmd,bce_mm,batt_cmd,batt_mm,pitchRate_degs,depthRate_fps,sys_amps,sys_volts,int_PSI
        SIT_IDLE,00, 1518471437,  -1.0,   0.1,  30.0,  -0.7,   0.0,  -2.6, 320.0, 319.0,  73.0,  73.2,   0.0,   0.3, 0.040, 26.67,   3.6                          
            DIVE,03, 1518471460,   3.0,  -0.1, -30.0,  -0.8,   0.0,  -5.8,  48.3, 319.3,  52.6,  73.1,  -0.1,  -0.0, 0.042, 26.64,   3.5                          
            DIVE,03, 1518471461,   3.0,  -0.1, -30.0,  -0.8,   0.0,  -5.8,  47.8, 305.4,  52.6,  71.1,  -0.0,  -0.0, 0.025, 26.67,   3.6                          
            DIVE,03, 1518471462,   3.0,  -0.1, -30.0,  -0.8,   0.0,  -5.8,  47.8, 290.9,  52.6,  68.7,   0.1,  -0.1, 0.028, 26.69,   3.5                          
            DIVE,03, 1518471463,   3.0,  -0.1, -30.0,  -0.6,   0.0,  -5.8,  47.2, 280.3,  52.7,  65.3,   0.2,  -0.1, 0.026, 26.57,   3.6                          
            DIVE,03, 1518471465,   3.0,  -0.1, -30.0,  -0.3,   0.0,  -5.8,  47.6, 263.2,  52.9,  62.5,   0.2,  -0.3, 0.029, 26.56,   3.6                          
            DIVE,03, 1518471466,   3.0,  -0.1, -30.0,  -0.2,   0.0,  -5.7,  48.2, 255.3,  53.0,  60.8,   0.2,   0.2, 0.027, 26.66,   3.7                          
            DIVE,03, 1518471467,   3.0,  -0.1, -30.0,   0.0,   0.0,  -5.7,  48.5, 244.0,  53.1,  57.6,   0.2,  -0.1, 0.023, 26.61,   3.6                          
            DIVE,03, 1518471468,   3.0,  -0.1, -30.0,   0.3,   0.0,  -5.8,  47.8, 230.7,  53.2,  54.1,   0.3,   0.3, 0.028, 26.52,   3.7                          
            DIVE,03, 1518471469,   3.0,  -0.0, -30.0,   0.5,   0.0,  -5.8,  49.6, 219.8,  53.3,  53.3,   0.1,   0.0, 0.028, 26.60,   3.6                          
            DIVE,03, 1518471470,   3.0,   0.1, -30.0,   0.4,   0.0,  -5.9,  51.6, 208.5,  53.1,  53.3,  -0.2,  -0.2, 0.026, 26.66,   3.7                          
            DIVE,03, 1518471471,   3.0,  -0.0, -30.0,   0.1,   0.0,  -6.0,  49.9, 195.9,  53.0,  53.2,  -0.3,  -0.3, 0.031, 26.52,   3.7                          
            DIVE,03, 1518471472,   3.0,   0.0, -30.0,  -0.1,   0.0,  -6.1,  50.1, 183.5,  52.9,  53.2,  -0.1,   0.0, 0.032, 26.73,   3.7                          
            DIVE,03, 1518471473,   3.0,   0.0, -30.0,  -0.2,   0.0,  -6.3,  50.1, 172.2,  52.9,  53.5,  -0.1,  -0.1, 0.039, 26.57,   3.7                          
            DIVE,03, 1518471474,   3.0,  -0.0, -30.0,  -0.4,   0.0,  -6.6,  49.3, 161.3,  52.8,  53.2,  -0.2,  -0.3, 0.036, 26.50,   3.8                          
            DIVE,03, 1518471475,   3.0,   0.0, -30.0,  -0.6,   0.0,  -6.9,  50.2, 149.0,  52.6,  53.2,  -0.3,  -0.0, 0.030, 26.56,   3.7                          
            DIVE,03, 1518471476,   3.0,  -0.0, -30.0,  -1.1,   0.0,  -6.8,  49.1, 136.0,  52.3,  53.0,  -0.6,  -0.4, 0.027, 26.54,   3.9                          
            DIVE,03, 1518471477,   3.0,  -0.0, -30.0,  -1.9,   0.0,  -6.5,  49.1, 124.9,  51.8,  52.4,  -0.9,   0.6, 0.026, 26.65,   3.8                          
            DIVE,03, 1518471478,   3.0,  -0.1, -30.0,  -2.8,   0.0,  -5.8,  48.5, 113.4,  51.3,  51.9,  -1.1,   0.1, 0.030, 26.45,   3.8                          
            DIVE,03, 1518471479,   3.0,  -0.0, -30.0,  -4.0,   0.0,  -4.6,  49.7, 102.4,  50.6,  51.3,  -1.4,  -0.3, 0.027, 26.49,   3.8                          
            DIVE,03, 1518471480,   3.0,  -0.0, -30.0,  -5.6,   0.0,  -3.1,  49.4,  89.7,  49.8,  50.5,  -1.6,   0.3, 0.028, 26.53,   3.8                          
            DIVE,03, 1518471481,   3.0,  -0.1, -30.0,  -7.2,   0.0,  -1.5,  48.6,  78.0,  49.0,  49.6,  -1.7,   0.3, 0.029, 26.71,   3.9                          
            DIVE,03, 1518471482,   3.0,   0.1, -30.0,  -9.0,   0.0,  -0.1,  52.8,  69.9,  48.1,  48.8,  -1.9,   0.1, 0.029, 26.60,   3.8                          
            DIVE,03, 1518471483,   3.0,   0.2, -30.0, -11.1,   0.0,   1.1,  54.3,  64.4,  46.9,  47.5,  -2.0,  -0.2, 0.032, 26.69,   3.9                          
            DIVE,03, 1518471484,   3.0,   0.3, -30.0, -13.1,   0.0,   1.9,  55.7,  59.8,  45.9,  46.9,  -2.0,  -0.0, 0.026, 26.62,   3.8                          
            DIVE,03, 1518471485,   3.0,   0.4, -30.0, -15.0,   0.0,   2.4,  58.3,  59.2,  45.0,  46.1,  -1.7,  -0.3, 0.032, 26.54,   3.9                          
            DIVE,03, 1518471486,   3.0,   0.6, -30.0, -16.6,   0.0,   2.7,  61.2,  57.7,  44.3,  44.8,  -1.4,  -0.0, 0.031, 26.67,   3.8                          
            DIVE,03, 1518471487,   3.0,   0.6, -30.0, -18.0,   0.0,   2.6,  61.4,  58.3,  43.6,  44.8,  -1.5,  -0.1, 0.027, 26.70,   3.8                          
            DIVE,03, 1518471488,   3.0,   0.8, -30.0, -19.6,   0.0,   2.2,  65.6,  60.8,  42.8,  43.8,  -1.7,  -0.2, 0.035, 26.69,   3.8                          
            DIVE,03, 1518471489,   3.0,   0.9, -30.0, -21.4,   0.0,   1.9,  68.5,  62.8,  41.9,  42.5,  -1.7,   1.3, 0.026, 26.47,   3.9                          
            DIVE,03, 1518471490,   3.0,   1.3, -30.0, -22.8,   0.0,   1.3,  76.5,  64.4,  41.3,  41.9,  -1.1,   0.3, 0.033, 26.50,   3.8                          
            DIVE,03, 1518471491,   3.0,   1.6, -30.0, -23.4,   0.0,   0.7,  82.5,  68.7,  41.2,  41.6,  -0.1,   0.6, 0.031, 26.37,   3.9                          
            DIVE,03, 1518471492,   3.0,   1.9, -30.0, -23.2,   0.0,   0.1,  87.7,  73.7,  41.5,  41.4,   0.5,  -0.2, 0.032, 26.50,   3.8                          
            DIVE,03, 1518471493,   3.0,   2.2, -30.0, -22.5,   0.0,  -0.4,  94.4,  77.0,  41.9,  41.9,   0.8,   0.5, 0.027, 26.59,   3.8                          
            DIVE,03, 1518471494,   3.0,   2.4, -30.0, -21.8,   0.0,  -0.1,  99.0,  83.3,  42.3,  41.8,   0.6,   0.8, 0.025, 26.73,   3.8                          
            RISE,04, 1518471495,  -1.0,   2.7,  30.0, -21.3,   0.0,   0.7, 183.5,  91.3,  12.4,  40.2,   0.3,  -0.3, 0.026, 26.58,   3.8                          
            RISE,04, 1518471496,  -1.0,   2.9,  30.0, -19.7,   0.0,   1.7, 187.8, 102.3,  14.2,  37.9,   3.9,   0.4, 0.034, 26.51,   3.8                          
            RISE,04, 1518471497,  -1.0,   2.9,  30.0, -15.9,   0.0,   3.1, 188.0, 114.1,  15.9,  34.5,   3.4,   0.2, 0.027, 26.60,   3.8                          
            RISE,04, 1518471498,  -1.0,   2.9,  30.0, -12.3,   0.0,   4.2, 188.1, 125.4,  17.7,  32.1,   3.6,   0.3, 0.029, 26.36,   3.8                          
            RISE,04, 1518471499,  -1.0,   3.0,  30.0,  -8.4,   0.0,   5.0, 190.3, 136.4,  19.9,  29.7,   4.4,   0.3, 0.026, 26.53,   3.7                          
            RISE,04, 1518471500,  -1.0,   3.0,  30.0,  -3.6,   0.0,   5.4, 189.8, 147.7,  22.5,  27.0,   5.3,  -0.5, 0.037, 26.70,   3.7                          
            RISE,04, 1518471501,  -1.0,   3.0,  30.0,   2.1,   0.0,   5.2, 190.9, 159.9,  25.6,  24.2,   6.1,   0.0, 0.030, 26.60,   3.8                          
            RISE,04, 1518471502,  -1.0,   3.0,  30.0,   8.3,   0.0,   5.3, 190.8, 168.3,  28.7,  25.8,   6.1,   0.1, 0.026, 26.68,   3.8                          
            RISE,04, 1518471503,  -1.0,   3.1,  30.0,  14.0,   0.0,   5.6, 191.6, 178.6,  31.3,  28.0,   5.0,   0.1, 0.033, 26.68,   3.7                          
            RISE,04, 1518471504,  -1.0,   2.9,  30.0,  18.3,   0.0,   6.1, 187.2, 180.7,  33.0,  30.9,   3.5,   0.4, 0.028, 26.57,   3.8                          
            RISE,04, 1518471505,  -1.0,   2.8,  30.0,  21.5,   0.0,   6.6, 185.8, 181.8,  34.3,  33.0,   2.1,  -0.9, 0.028, 26.58,   3.6                          
            RISE,04, 1518471506,  -1.0,   2.5,  30.0,  23.1,   0.0,   7.1, 180.2, 182.2,  34.8,  34.5,   0.9,  -0.5, 0.029, 26.46,   3.7                          
            RISE,04, 1518471507,  -1.0,   1.9,  30.0,  23.5,   0.0,   7.3, 168.4, 180.6,  34.7,  35.2,  -0.2,   0.0, 0.027, 26.34,   3.8                          
            RISE,04, 1518471508,  -1.0,   1.7,  30.0,  22.9,   0.0,   7.6, 163.6, 179.2,  34.3,  34.7,  -0.8,  -0.2, 0.027, 26.61,   3.7                          
            RISE,04, 1518471509,  -1.0,   1.4,  30.0,  22.1,   0.0,   8.2, 157.8, 173.1,  33.9,  34.3,  -0.7,  -0.6, 0.042, 26.61,   3.7                          
            RISE,04, 1518471510,  -1.0,   0.9,  30.0,  21.6,   0.0,   8.8, 147.9, 166.9,  33.7,  33.7,  -0.4,  -0.8, 0.027, 26.60,   3.7                          
            RISE,04, 1518471511,  -1.0,   0.6,  30.0,  19.2,   0.0,   9.2, 142.2, 162.3,  30.8,  33.6,  -7.1,  -0.3, 0.027, 26.61,   3.8                          
 FLOAT_BROADCAST,08, 1518471512,  -1.0,   0.4,  30.0,  12.5,   0.0,   9.1, 320.0, 159.1,  73.0,  32.6,  -4.1,  -0.2, 0.032, 26.57,   3.7                          
 FLOAT_BROADCAST,08, 1518471513,  -1.0,   0.3,  30.0,  10.0,   0.0,   9.1, 320.0, 167.9,  73.0,  35.2,  -2.4,  -0.1, 0.026, 26.58,   3.7                          
 FLOAT_BROADCAST,08, 1518471514,  -1.0,   0.1,  30.0,   7.0,   0.0,   9.0, 320.0, 180.1,  73.0,  38.0,  -2.6,  -0.2, 0.026, 26.67,   3.6                          
 FLOAT_BROADCAST,08, 1518471515,  -1.0,   0.0,  30.0,   5.0,   0.0,   8.6, 320.0, 193.0,  73.0,  41.0,  -1.6,  -0.0, 0.031, 26.58,   3.7                          
 FLOAT_BROADCAST,08, 1518471516,  -1.0,  -0.0,  30.0,   3.2,   0.0,   7.8, 320.0, 205.4,  73.0,  43.6,  -1.9,   0.1, 0.024, 26.63,   3.6                          
 FLOAT_BROADCAST,08, 1518471517,  -1.0,  -0.0,  30.0,   1.3,   0.0,   6.1, 320.0, 215.0,  73.0,  45.9,  -1.6,  -0.2, 0.027, 26.66,   3.6                          
 FLOAT_BROADCAST,08, 1518471518,  -1.0,  -0.1,  30.0,  -0.0,   0.0,   3.9, 320.0, 226.7,  73.0,  48.1,  -0.7,   0.0, 0.030, 26.75,   3.7                          
 FLOAT_BROADCAST,08, 1518471519,  -1.0,  -0.1,  30.0,  -0.3,   0.0,   1.9, 320.0, 240.2,  73.0,  52.0,   0.0,   0.1, 0.026, 26.58,   3.6                          
 FLOAT_BROADCAST,08, 1518471520,  -1.0,  -0.0,  30.0,  -0.3,   0.0,   0.9, 320.0, 253.3,  73.0,  53.7,   0.1,   0.1, 0.029, 26.54,   3.7                          
 FLOAT_BROADCAST,08, 1518471521,  -1.0,   0.0,  30.0,  -0.1,   0.0,   1.1, 320.0, 260.6,  73.0,  57.0,   0.3,  -0.1, 0.030, 26.52,   3.6                          
 FLOAT_BROADCAST,08, 1518471522,  -1.0,  -0.1,  30.0,   0.1,   0.0,   1.8, 320.0, 272.5,  73.0,  59.7,   0.3,  -0.0, 0.027, 26.60,   3.6                          
 FLOAT_BROADCAST,08, 1518471523,  -1.0,  -0.0,  30.0,   0.5,   0.0,   2.3, 320.0, 286.9,  73.0,  61.9,   0.5,  -0.0, 0.025, 26.50,   3.6                          
 FLOAT_BROADCAST,08, 1518471524,  -1.0,  -0.0,  30.0,   1.0,   0.0,   2.3, 320.0, 298.7,  73.0,  64.3,   0.2,   0.1, 0.038, 26.70,   3.5                          
 FLOAT_BROADCAST,08, 1518471525,  -1.0,  -0.1,  30.0,   1.0,   0.0,   2.0, 320.0, 304.6,  73.0,  68.6,  -0.1,   0.1, 0.028, 26.60,   3.5                          
 FLOAT_BROADCAST,08, 1518471526,  -1.0,  -0.0,  30.0,   0.8,   0.0,   2.0, 320.0, 311.8,  73.0,  69.8,  -0.4,   0.1, 0.028, 26.63,   3.5                          
 FLOAT_BROADCAST,08, 1518471527,  -1.0,   0.2,  30.0,   0.3,   0.0,   2.2, 320.0, 315.6,  73.0,  72.4,  -0.4,   0.3, 0.028, 26.60,   3.6                          
 FLOAT_BROADCAST,08, 1518471528,  -1.0,  -0.2,  30.0,   0.1,   0.0,   2.3, 320.0, 317.2,  73.0,  73.1,  -0.1,   0.9, 0.026, 26.49,   3.5                          
 FLOAT_BROADCAST,08, 1518471529,  -1.0,  -0.1,  30.0,  -0.0,   0.0,   2.5, 320.0, 318.4,  73.0,  72.9,  -0.2,   0.2, 0.029, 26.60,   3.5                          
 FLOAT_BROADCAST,08, 1518471530,  -1.0,  -0.0,  30.0,  -0.5,   0.0,   3.4, 320.0, 317.3,  73.0,  73.1,  -1.4,  -0.4, 0.026, 26.69,   3.6                          
 FLOAT_BROADCAST,08, 1518471531,  -1.0,  -0.1,  30.0,  -0.8,   0.0,   5.8, 320.0, 316.5,  73.0,  73.4,   1.7,  -0.5, 0.027, 26.47,   3.6                          
 FLOAT_BROADCAST,08, 1518471532,  -1.0,  -0.1,  30.0,   0.3,   0.0,   7.5, 320.0, 317.4,  73.0,  73.3,   0.1,   0.4, 0.026, 26.72,   3.6                          
 FLOAT_BROADCAST,08, 1518471533,  -1.0,  -0.2,  30.0,   0.3,   0.0,   8.1, 320.0, 318.2,  73.0,  73.3,   0.2,  -0.2, 0.032, 26.59,   3.6                          
 FLOAT_BROADCAST,08, 1518471534,  -1.0,  -0.1,  30.0,   0.3,   0.0,   8.4, 320.0, 318.3,  73.0,  73.3,  -0.4,   0.4, 0.040, 26.33,   3.5                          
        SIT_IDLE,00, 1518471535,  -1.0,  -0.1,  30.0,  -0.1,   0.0,   8.3, 320.0, 319.5,  73.0,  73.3,  -0.1,  -0.2, 0.040, 26.41,   3.6                          
            DIVE,03, 1518471572,   3.0,   0.0, -30.0,  -0.8,   0.0,  11.0,  50.8, 317.8,  52.6,  72.9,   0.0,  -0.1, 0.028, 26.62,   3.6                          
            DIVE,03, 1518471573,   3.0,   0.1, -30.0,  -0.8,   0.0,  10.5,  51.2, 304.9,  52.6,  69.8,   0.1,   0.1, 0.034, 26.51,   3.5                          
            DIVE,03, 1518471574,   3.0,   0.0, -30.0,  -0.7,   0.0,  10.2,  50.5, 290.3,  52.7,  68.2,   0.2,  -0.1, 0.027, 26.61,   3.6                          
            DIVE,03, 1518471575,   3.0,   0.0, -30.0,  -0.5,   0.0,  10.0,  50.7, 280.3,  52.8,  64.4,   0.2,  -0.3, 0.027, 26.64,   3.6                          
            DIVE,03, 1518471576,   3.0,  -0.0, -30.0,  -0.3,   0.0,   9.8,  49.9, 263.5,  52.9,  61.9,   0.2,   0.1, 0.031, 26.63,   3.6                          
            DIVE,03, 1518471577,   3.0,  -0.0, -30.0,  -0.1,   0.0,   9.7,  49.7, 256.7,  53.0,  59.9,   0.2,  -0.0, 0.026, 26.66,   3.6                          
            DIVE,03, 1518471578,   3.0,   0.1, -30.0,   0.1,   0.0,   9.7,  51.2, 242.7,  53.1,  56.9,   0.3,  -0.3, 0.025, 26.65,   3.7                          
            DIVE,03, 1518471579,   3.0,   0.0, -30.0,   0.3,   0.0,   9.7,  50.3, 228.8,  53.2,  53.7,   0.2,   0.0, 0.023, 26.70,   3.7                          
            DIVE,03, 1518471580,   3.0,   0.0, -30.0,   0.5,   0.0,   9.9,  50.0, 219.3,  53.3,  53.3,   0.0,   0.2, 0.026, 26.62,   3.6                          
            DIVE,03, 1518471581,   3.0,   0.0, -30.0,   0.4,   0.0,  10.1,  50.5, 208.1,  53.1,  53.3,  -0.3,  -0.1, 0.026, 26.59,   3.7                          
            DIVE,03, 1518471582,   3.0,   0.0, -30.0,   0.1,   0.0,  10.4,  50.2, 195.3,  53.0,  53.3,  -0.3,   0.2, 0.026, 26.61,   3.7                          
            DIVE,03, 1518471583,   3.0,   0.0, -30.0,  -0.1,   0.0,  10.8,  50.7, 182.3,  52.9,  53.3,  -0.1,   0.1, 0.028, 26.54,   3.7                          
            DIVE,03, 1518471584,   3.0,   0.1, -30.0,  -0.2,   0.0,  11.3,  51.1, 171.1,  52.9,  53.1,  -0.1,   0.1, 0.034, 26.57,   3.8                          
            DIVE,03, 1518471585,   3.0,   0.1, -30.0,  -0.4,   0.0,  11.9,  51.2, 159.9,  52.7,  53.2,  -0.3,  -0.0, 0.031, 26.62,   3.7                          
            DIVE,03, 1518471586,   3.0,   0.0, -30.0,  -0.8,   0.0,  12.5,  50.2, 148.1,  52.4,  53.1,  -0.6,  -0.1, 0.032, 26.46,   3.8                          
            DIVE,03, 1518471587,   3.0,   0.1, -30.0,  -1.5,   0.0,  13.2,  51.1, 135.6,  52.1,  52.6,  -0.7,  -0.0, 0.033, 26.67,   3.7                          
            DIVE,03, 1518471588,   3.0,   0.1, -30.0,  -2.1,   0.0,  14.0,  51.4, 123.2,  51.7,  52.4,  -0.8,  -0.2, 0.030, 26.51,   3.8                          
            DIVE,03, 1518471589,   3.0,   0.0, -30.0,  -3.0,   0.0,  15.0,  50.9, 112.0,  51.2,  51.9,  -1.1,   0.0, 0.026, 26.61,   3.7                          
            DIVE,03, 1518471590,   3.0,   0.1, -30.0,  -4.4,   0.0,  15.8,  52.1, 101.2,  50.4,  50.9,  -1.6,  -0.0, 0.026, 26.64,   3.8                          
            DIVE,03, 1518471591,   3.0,   0.1, -30.0,  -6.1,   0.0,  16.7,  51.7,  88.5,  49.5,  50.4,  -1.7,   0.1, 0.028, 26.58,   3.8                          
            DIVE,03, 1518471592,   3.0,   0.2, -30.0,  -7.8,   0.0,  17.4,  53.0,  77.2,  48.7,  48.8,  -1.7,  -0.1, 0.026, 26.53,   3.8                          
            DIVE,03, 1518471593,   3.0,   0.2, -30.0,  -9.6,   0.0,  17.9,  53.5,  70.4,  47.7,  48.2,  -1.9,   0.0, 0.030, 26.60,   3.8                          
            DIVE,03, 1518471594,   3.0,   0.3, -30.0, -11.7,   0.0,  18.2,  56.5,  64.7,  46.6,  47.4,  -2.0,  -0.0, 0.025, 26.60,   3.8                          
            DIVE,03, 1518471595,   3.0,   0.4, -30.0, -13.7,   0.0,  18.1,  57.2,  62.8,  45.7,  46.6,  -1.9,   0.9, 0.030, 26.71,   3.8                          
            DIVE,03, 1518471596,   3.0,   0.5, -30.0, -15.4,   0.0,  17.8,  60.8,  60.9,  44.9,  45.7,  -1.5,   0.1, 0.028, 26.66,   3.9                          
            DIVE,03, 1518471597,   3.0,   0.7, -30.0, -16.8,   0.0,  17.1,  64.5,  61.1,  44.3,  45.1,  -1.2,   0.6, 0.028, 26.61,   3.8                          
            DIVE,03, 1518471598,   3.0,   1.0, -30.0, -18.0,   0.0,  16.5,  69.4,  62.6,  43.7,  44.1,  -1.2,   0.2, 0.026, 26.62,   3.9                          
            DIVE,03, 1518471599,   3.0,   1.0, -30.0, -19.2,   0.0,  15.9,  69.1,  64.2,  43.1,  44.0,  -1.3,   0.2, 0.028, 26.51,   3.8                          
            DIVE,03, 1518471600,   3.0,   1.1, -30.0, -20.5,   0.0,  14.9,  72.2,  65.9,  42.4,  43.5,  -1.2,  -0.1, 0.025, 26.59,   3.7                          
            DIVE,03, 1518471601,   3.0,   1.3, -30.0, -21.5,   0.0,  13.7,  75.2,  68.7,  42.1,  42.6,  -0.6,   0.1, 0.026, 26.49,   3.8                          
            DIVE,03, 1518471602,   3.0,   1.7, -30.0, -21.7,   0.0,  12.4,  83.5,  71.4,  42.2,  42.3,   0.1,  -0.1, 0.031, 26.44,   3.9                          
            DIVE,03, 1518471603,   3.0,   1.9, -30.0, -21.4,   0.0,  11.4,  87.4,  74.3,  42.4,  42.3,   0.4,   0.4, 0.021, 26.69,   3.9                          
            DIVE,03, 1518471604,   3.0,   2.2, -30.0, -21.1,   0.0,  11.0,  94.7,  77.9,  42.5,  42.0,   0.2,   0.6, 0.029, 26.57,   3.9                          
            DIVE,03, 1518471605,   3.0,   2.4, -30.0, -21.0,   0.0,  10.8,  98.5,  84.4,  42.5,  42.1,  -0.0,   0.3, 0.025, 26.61,   3.8                          
            RISE,04, 1518471606,  -1.0,   2.7,  30.0, -21.1,   0.0,  10.8, 183.9,  90.5,  12.4,  41.3,  -0.2,   0.1, 0.028, 26.65,   3.8                          
            RISE,04, 1518471607,  -1.0,   2.9,  30.0, -20.1,   0.0,  10.9, 188.9, 102.2,  13.9,  38.4,   3.8,   0.3, 0.027, 26.58,   3.8                          
            RISE,04, 1518471608,  -1.0,   3.0,  30.0, -16.4,   0.0,  11.2, 190.4, 113.6,  15.6,  36.0,   3.2,  -0.0, 0.034, 26.59,   3.7                          
            RISE,04, 1518471609,  -1.0,   3.0,  30.0, -13.3,   0.0,  11.6, 189.7, 124.4,  17.2,  33.1,   3.2,  -0.2, 0.028, 26.72,   3.7                          
            RISE,04, 1518471610,  -1.0,   3.0,  30.0,  -9.7,   0.0,  12.1, 190.4, 136.2,  19.1,  30.6,   3.9,   0.3, 0.027, 26.57,   3.7                          
            RISE,04, 1518471611,  -1.0,   3.0,  30.0,  -5.3,   0.0,  12.7, 190.6, 147.8,  21.6,  28.0,   5.1,   0.3, 0.037, 26.70,   3.7                          
            RISE,04, 1518471612,  -1.0,   3.2,  30.0,   0.3,   0.0,  13.7, 194.1, 160.6,  24.7,  25.6,   6.1,  -0.1, 0.026, 26.44,   3.7                          
            RISE,04, 1518471613,  -1.0,   3.0,  30.0,   7.3,   0.0,  15.3, 190.1, 168.2,  28.3,  25.0,   6.5,   0.5, 0.031, 26.68,   3.8                          
            RISE,04, 1518471614,  -1.0,   3.0,  30.0,  13.6,   0.0,  17.1, 190.9, 177.8,  31.2,  27.4,   5.5,  -0.3, 0.039, 26.68,   3.7                          
            RISE,04, 1518471615,  -1.0,   2.9,  30.0,  18.3,   0.0,  19.0, 188.6, 179.6,  33.1,  30.2,   3.9,   0.0, 0.040, 26.68,   3.7                          
            RISE,04, 1518471616,  -1.0,   2.9,  30.0,  21.5,   0.0,  20.5, 187.6, 182.4,  34.4,  32.4,   2.5,  -0.5, 0.025, 26.51,   3.7                          
            RISE,04, 1518471617,  -1.0,   2.6,  30.0,  23.6,   0.0,  21.3, 181.6, 186.0,  35.2,  34.6,   1.5,  -0.6, 0.029, 26.55,   3.7                          
            RISE,04, 1518471618,  -1.0,   2.1,  30.0,  24.4,   0.0,  21.8, 172.5, 182.2,  35.2,  35.4,  -0.0,  -0.4, 0.026, 26.67,   3.7                          
            RISE,04, 1518471619,  -1.0,   1.8,  30.0,  23.9,   0.0,  22.0, 165.9, 180.4,  34.7,  35.1,  -1.0,  -0.3, 0.026, 26.64,   3.8                          
            RISE,04, 1518471620,  -1.0,   1.4,  30.0,  22.8,   0.0,  22.3, 158.2, 176.7,  34.2,  34.3,  -0.9,  -0.3, 0.026, 26.66,   3.8                          
            RISE,04, 1518471621,  -1.0,   1.1,  30.0,  22.1,   0.0,  22.9, 151.6, 167.7,  33.9,  34.5,  -0.6,  -0.0, 0.028, 26.60,   3.7                          
            RISE,04, 1518471622,  -1.0,   0.8,  30.0,  18.7,   0.0,  23.0, 146.6, 164.4,  30.4,  33.5,  -7.8,  -0.5, 0.034, 26.61,   3.7                          
            RISE,04, 1518471623,  -1.0,   0.5,  30.0,  12.3,   0.0,  22.0, 140.9, 157.7,  28.3,  31.4,  -3.5,  -0.0, 0.026, 26.51,   3.7                          
 FLOAT_BROADCAST,08, 1518471624,  -1.0,   0.4,  30.0,  10.0,   0.0,  21.4, 320.0, 155.7,  73.0,  30.3,  -2.3,  -0.3, 0.034, 26.63,   3.7                          
 FLOAT_BROADCAST,08, 1518471625,  -1.0,   0.2,  30.0,   7.5,   0.0,  21.3, 320.0, 166.1,  73.0,  32.4,  -1.8,  -0.1, 0.028, 26.57,   3.6                          
